size,dirt_rate,run,performance,total_actions,execution_time,successful_actions,success_rate,agent_class,strategy,seed
128x128,0.4,10,125,1000,13.24277949333191,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar",12371
128x128,0.8,1,214,1000,12.020263671875,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar",12372
128x128,0.8,2,214,1000,14.217064142227173,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar",12372
128x128,0.8,3,214,1000,12.072930574417114,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar",12372
128x128,0.8,4,214,1000,12.865424394607544,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar",12372
128x128,0.8,5,214,1000,13.186723709106445,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar",12372
128x128,0.8,6,214,1000,13.170296907424927,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar",12372
128x128,0.8,7,214,1000,13.406084060668945,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar",12372
128x128,0.8,8,214,1000,12.278407096862793,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar",12372
128x128,0.8,9,214,1000,12.463000774383545,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar",12372
128x128,0.8,10,214,1000,13.261897563934326,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar",12372
